USA,CAN,MEX,COL,PER,BRA,CHL,ARG,GBR,IRL,NLD,BEL,FRA,CHE,ESP,PRT,DEU,POL,AUT,CZE,ITA,GRC,ROU,FIN,SWE,NOR,DNK,ZAF,TUR,EGY,ISR,QAT,KAZ,CHN,KOR,JPN,IND,PAK,THA,MYS,SGP,PHL,IDN,AUS,NZL
2.842045287,-0.871242706,2.759318132,-9.325258837,-9.113066766,-6.652313068,-6.261806642,20.49301259,1.007801304,4.545729034,1.423898356,-0.606811699,0.295715731,0.607847915,-0.196135822,3.311319472,4.242507277,1.573948306,2.490405724,-6.172840327,-1.833021497,-3.137274832,3.978071673,3.540346496,1.089369059,-2.60820142,4.695200131,-3.787523813,-3.939747693,-0.237835671,6.313181541,5.664877808,9.188555672,5.897908184,1.236988937,1.481119927,-3.402146784,1.604352805,-8.815437364,-1.764862318,-1.503973595,-5.812962421,-14.02140105,-4.409631565,-5.36218752
2.678210839,1.670229229,1.186732895,-2.228674447,5.158072361,-4.572107707,-1.459235175,-8.058397908,2.727847905,-0.735472069,2.234621139,3.732195365,1.705798066,1.042684535,2.305642856,-2.55461465,2.77780403,-4.591216438,-2.850967664,-4.052159277,0.711817361,-2.308558162,3.493676252,1.413009213,3.860029762,1.574320729,3.609983328,1.173709095,-15.13508391,8.959844561,-0.258797377,-0.537557013,0.834188572,-1.804006336,-1.653302161,0.80210644,3.29914151,5.113605261,-7.7190995,1.439001849,-1.291723251,-6.519557087,-1.125113732,-1.738153156,-0.407643182
-3.400431469,-4.074888461,-6.516761209,-12.51808258,0.287175565,-10.58134465,-12.38837248,-23.85953297,-4.301016316,2.977830915,-5.777208819,-6.058475319,-4.942334376,-1.963847469,-1.979918298,-2.531079653,-4.875814374,-5.778295351,-2.486658632,-2.938414459,0.518735599,-0.170583838,-3.816021828,-7.627911844,-3.966696221,-6.435424685,3.304576391,-10.05782988,-13.27418971,6.01207986,3.998013236,6.920771917,-6.407443664,-4.924669271,-5.467979133,-3.863110766,-3.803654441,1.244899072,-2.057385747,-5.589599314,-6.550012411,0.230503055,5.166460941,-5.42822427,1.587455757
4.696354054,4.462199132,-3.692354869,3.836765374,2.161390519,3.617615416,8.394742575,19.41196985,7.021478666,19.21306233,6.06585417,9.155995115,8.456557397,7.057312052,4.449036119,10.69217858,6.697017834,11.99985066,2.625040052,8.593282633,7.123019391,17.06403336,4.07225789,10.80985144,7.204351603,7.537438402,14.88493072,9.234543149,3.434348031,5.569541454,7.328346376,7.457605481,-2.92177051,4.461855981,3.480418358,-0.536937332,3.422570992,-2.599678581,4.474634904,4.045175486,3.384209119,9.828440022,10.21647318,7.755138869,7.518305381
0.676618468,1.524199911,5.531531599,15.70291558,1.84396448,10.99792385,2.980446051,16.41396333,-3.182258612,-6.971743071,1.125279908,-0.16421964,-0.155127157,0.14625565,2.34217139,1.67839986,-1.753294459,-1.997991324,-2.834422808,2.04013402,6.397062988,1.053358011,-2.161103896,-2.072236483,0.023069845,1.533770204,-1.871004883,6.71614664,16.82591553,-2.454146045,6.331076085,0.056247851,-5.425269742,-4.533937546,0.194943946,-1.162804783,8.695268061,8.659734874,5.022486744,1.360117401,2.557823077,0.194956245,5.860589006,3.959537111,6.778592826
0.596216791,2.958365234,0.305319561,2.889992436,6.963166702,3.901136393,1.539521864,2.139546259,4.529074209,0.858418738,-1.505937908,2.285736002,2.944407416,1.81061167,2.968540478,1.376937344,1.012689331,-0.402977903,0.448936482,2.704652059,1.612490962,-9.307112866,5.654332153,2.885449631,0.673468372,4.940848772,0.669858369,-0.243844218,7.509551151,7.960394808,-1.896495408,8.761337984,8.107473357,-4.044958872,1.674655697,-2.584707171,-1.110859794,6.375558349,4.223618359,1.204904201,3.962395343,4.14429868,-0.417133961,1.865152675,4.35603311
2.384792965,0.817490726,3.080644198,0.008159866,-0.109163514,-1.745236944,2.102635434,3.889621467,0.817742956,-3.856181787,1.224851244,1.792977582,0.829246743,1.154671628,2.506432439,-0.702382445,1.874545212,0.131459839,-0.354410912,-1.880928266,-0.816085206,-0.817392921,9.224863703,2.60570134,0.884420339,5.380354963,-1.147150016,1.871528943,9.936187127,-3.949266492,1.019840891,11.19516847,9.038573378,4.441165702,3.767504711,4.057875075,9.573177583,1.7607935,-3.19711379,1.481882436,1.891279474,2.112692289,-1.217117805,1.098813093,-6.27165861
2.136002893,6.026421879,3.078907627,4.82005936,1.521300214,5.44262627,-0.980683874,11.83589704,0.631089601,-6.125305323,0.952242092,1.384617196,-1.364122063,-0.553159021,1.706121303,-2.509155263,-0.648801358,-0.56590983,-0.313317814,1.082139034,-0.525094849,-0.7813326,4.176551092,0.048991261,-1.806721927,0.198850805,3.775617676,2.942744721,-2.405110119,-2.529227522,3.320430914,-21.78895073,10.42073852,4.221931007,0.823577782,5.236866346,3.965346875,0.354616265,6.803725757,0.76961283,-0.216984837,2.689633031,0.257941627,-0.145267571,1.211333063
-1.410565248,-0.028814956,1.391203196,0.11090463,-0.652214245,1.876323008,-4.855941172,6.303790105,-1.267273073,-3.58891282,-5.309378172,-4.056835189,-6.020247027,-3.982427183,-3.134134633,-15.82572904,-6.442926047,-5.795489951,-11.39865254,-2.745560331,-5.372710829,-8.335091137,-4.379714178,-0.686652492,-3.181675679,-3.780529788,-2.407689745,0.89807315,3.931311489,11.52014031,0.94885008,12.3893891,6.958518939,6.594855125,1.810582794,0.576169218,1.208749408,2.33234785,1.686060657,0.081402205,4.193640714,0.805393375,8.446317419,2.857847564,-1.671818023
4.00989765,2.275531364,5.043526733,2.082360382,5.855937652,11.06020618,-0.454440106,-13.11982166,0.379276087,3.365597417,2.111403052,2.532134617,1.109477766,2.202565205,-1.344602956,-1.514863714,-0.898916184,1.870440196,-2.242517581,4.553144277,-2.254802321,-0.168166665,0.96610526,0.402586759,-0.217693015,1.921227305,-1.282019852,1.973310315,-3.411603455,8.623509306,-2.631659269,1.142991404,2.650847871,-0.243292918,-0.775319455,-2.170862282,2.562674813,-9.078421678,5.496448013,1.229563921,-1.13430941,2.759189517,-1.982155294,1.043024715,-1.100699743
-1.564091956,-6.428087044,-4.155384457,-10.26499229,-6.442185646,-19.21214559,-2.593959472,11.7379307,-5.211659171,-2.808856512,-1.381894227,-2.136223301,-3.53573966,-2.585758807,-3.120429974,-9.401761221,-4.195597748,1.971279828,-9.387059578,3.434912559,-1.170371124,-12.60180249,-7.064398633,-2.611527456,-2.498014687,-5.537050037,-0.152531908,-9.136702302,-12.1157053,5.830062334,2.117741396,3.525592262,-3.206749263,-6.92269156,-8.206180553,-0.602167402,-1.418489235,0.891816165,0.407266462,-4.435958516,-4.084741019,0.545070081,-1.64692,-11.40874441,-6.092114105
2.409630611,-2.811062347,-0.459643255,-3.772190091,-0.471114903,0.517665655,-0.665448967,3.165883175,-2.348386474,-2.256658321,-2.163316463,-2.042136413,-4.386515525,-0.745607906,-3.932500263,-8.604436917,-2.027688433,-3.678275671,0.734416458,-10.27482968,-5.834676897,-14.82121863,-3.586490681,-0.47543892,-1.574246899,-9.81934883,-2.397695381,6.685433518,10.49895995,-6.983824293,-1.132999311,-1.306759873,-9.442019719,3.846742171,-3.15815182,-1.305749548,3.948734696,-0.952054749,-0.512761867,0.150035996,-1.139973376,-0.504951131,1.083923255,5.276887689,-0.466755026
2.650117804,0.041688762,-4.501318991,-13.2276316,3.121146059,-4.689296632,-0.738170852,-1.198348987,0.780216217,7.349375032,5.569235778,6.016350623,3.501650854,3.333662759,3.00046511,-5.856940104,6.36524107,-1.819438716,2.646404964,2.304232188,0.128199376,2.653344488,-4.204410736,3.154939128,2.626935656,-10.8116683,0.397984074,0.346060646,7.462282384,1.238909264,2.742581669,-0.505894643,-8.329055691,1.374195375,-2.547037877,0.308871213,1.598627084,1.401579748,1.318461504,-4.756666404,1.259260817,1.166118438,0.535219457,-6.288682884,-0.026615087
-0.306999614,-1.904089204,-7.674294613,-7.656947419,-3.360616562,-11.06600201,-3.905466914,-9.828977017,-2.693381131,-2.917852305,-3.414919409,-2.987074736,-4.850011876,-4.674103662,-7.219001676,-10.53402823,-4.420994283,-9.006971132,-10.36485675,-7.792806648,-8.132225072,-18.53615807,0.054988319,-4.553578175,-4.417987343,-6.644600147,-5.881287856,-3.771042239,-6.023963508,-2.947531246,-0.236026727,-7.230029508,-4.469716738,-0.77951272,-2.178784238,-1.418811139,-5.960766989,3.517206342,-7.118042384,-6.170206907,-0.562334362,0.05471003,-0.674334214,-2.272046575,3.080360217
-2.825680398,-8.273240025,-6.005063598,-9.146070353,-5.114396321,-6.422730641,-3.900022943,-5.205645933,-1.01412471,-3.885633209,0.127293682,4.43269274,0.729536882,0.671831647,-6.414285749,-0.942301279,1.837217183,-3.729268846,-7.925881258,-6.600803078,0.011300787,-29.22687093,-2.713881747,1.09237707,2.164721672,1.212023687,1.894203638,4.566531219,-0.781420505,6.0705084,-1.14286528,-4.920940605,-22.67637446,4.231872338,2.425365039,2.333488254,7.938892532,5.807835655,3.40437401,-2.577603278,-2.090615357,6.9686829,0.676634981,-1.778841722,-2.675346751
5.850195448,5.973441899,7.442240767,-3.364795065,3.251350891,2.867675072,6.046774811,20.2275324,6.281785614,13.76913934,6.682431604,5.180463517,6.535904233,4.589792097,7.148833674,10.23107147,6.079339627,1.7345262,16.37788084,6.234818978,8.374442186,19.80460021,0.494348877,4.219154074,6.823382786,6.731333207,8.472048338,0.665575461,-9.109483478,-4.877617917,0.039136901,5.501777111,2.346685205,3.253736785,0.60213138,6.073153644,1.85851002,-3.024791705,0.737790056,3.414725351,-0.008575933,1.465550596,1.651617936,7.676513795,4.341212199
-1.44544748,-3.179709013,-2.90708191,-7.888005015,-4.042238741,-11.25868442,-1.740744432,9.6515604,-5.84933825,-5.064468402,-1.765948029,-3.537458647,-2.382806958,-0.152122891,-0.827635408,-1.768878792,0.303566196,-0.967862902,-3.705112311,-2.361319682,-1.435744752,-16.64269192,-4.524957052,-2.45828009,-3.219524946,-5.254469624,5.561928275,-1.829066899,-6.592498412,0.596554273,10.30799027,-3.571086998,9.404013415,4.246095018,1.275552452,1.648999014,-4.141591625,-11.75169853,-1.653708673,-2.340966916,0.201925626,1.50763388,1.464230297,-2.490758459,-2.966024488
0.908882874,6.999617461,0.919423261,16.36077272,10.58347577,16.83409888,5.073608097,-1.259302328,6.917065335,6.555892609,4.191713587,1.586245783,5.199007425,4.296939465,3.495412181,10.73639523,-0.124027795,10.44607206,10.36729558,7.558421863,4.134381825,9.810139922,13.2471151,-1.224646403,2.26335293,11.75763438,5.640922972,5.387778438,1.841420753,-2.401357275,-0.927652939,2.477228892,-3.534584295,14.80996229,6.636066171,3.540999548,-6.545602532,10.93394624,0.197636787,3.755011018,7.033253851,-2.72126138,-7.923859999,1.157200381,1.262191441
1.330786476,-4.495703395,0.39103229,-12.23197385,-6.594076525,-11.73803993,-0.956704649,-8.507143663,-0.110652765,0.172210054,0.964772596,0.431097046,-1.571110721,1.326697131,-3.195685781,-3.831912312,-2.422197337,-6.711653419,-2.752160653,-4.777068425,1.384492441,-0.880443236,-2.524622908,0.400039851,-0.86976875,-3.261478888,-0.782653037,-8.319485519,0.479726332,-0.762087191,0.291668401,-5.703189988,-2.422404167,-3.486365932,-5.706030965,1.310762721,2.827065169,-2.749196966,-3.836390464,-6.35545772,-5.365653213,-1.197004242,1.718487801,-2.756559724,-6.855407084
-1.895792966,-2.882370035,-0.904274291,1.302678818,-2.449461744,3.768521181,-6.781862253,-4.329810786,-3.566777769,1.679492657,-2.076380837,-0.439466566,-2.493854603,-4.099361885,-2.125395887,-3.540256456,-2.60166694,-3.604168033,-3.699297162,1.52000118,-2.415514556,-3.2212525,1.588409646,-2.328354603,-3.679203361,-3.918416869,-2.333790029,2.843872143,-1.139409092,-3.054439081,-0.687110088,2.647901753,-2.104762702,-6.807965344,-4.242920475,-1.702094342,0.292555022,2.842738169,0.348099689,-5.201162363,-1.330795434,-1.011289301,-6.772338729,-4.584667537,-7.724805579
2.002116542,-3.599579856,-2.530120115,-9.799873506,-8.338625124,-12.20299024,-5.280268881,-10.0251897,1.735678517,4.699692536,4.322032617,2.087633419,4.963311404,4.44741277,3.758354991,-0.092281503,2.691518088,-3.118468852,3.454650852,3.297597157,4.139347588,-0.835503612,8.890630625,3.780764906,1.206021334,-2.990871278,6.104763501,-5.809263206,-5.705077685,-3.61189738,13.02239236,-3.957806665,-11.36260874,-11.06891656,-8.028511052,0.475518637,1.779011081,3.578706025,-7.672868238,-0.364742723,-4.732595578,-1.390600055,-1.704731965,-0.208232976,1.655033396
-6.084050397,-6.43198978,-6.517849275,-12.23467,-12.30410413,-14.1534506,-3.559245975,-1.312673029,-7.441663388,-1.771652821,-8.221464469,-7.004906939,-7.04429711,-6.812789569,-7.21623979,-7.468430425,-7.523375909,-3.417256356,-7.811920499,-2.860737507,-5.33801023,-35.1954786,-7.649246109,-7.805204768,-6.136678488,-11.60927147,-5.180031301,-7.429931979,-10.2069317,-11.799903,-7.822747155,-1.945285481,-8.888057343,-11.38788952,-5.773048548,-5.825687328,-8.800013346,-8.329211382,-5.784013889,-15.20685661,-11.58776318,-7.148250721,-6.989485765,-11.40591787,-5.68360161
-2.652866227,-4.652635013,-3.344528793,-3.039154997,-2.361603157,-11.87456449,-5.408442732,-17.39305628,-4.456484082,-5.789989517,-4.76676723,-2.951201914,-4.095048985,-4.405936523,-7.593290641,-4.216221763,-6.185351907,-4.389347032,-4.459507831,-6.9566733,-2.904646166,-0.066743039,-0.259249823,-1.279687637,-4.394125811,-5.627371948,-3.001979406,-6.591261582,-4.937179251,2.385128951,-9.245411151,-0.827598816,-21.60449146,0.341254542,1.751013986,-6.696992712,0.450746302,-8.53095179,-5.183468794,-3.236068957,-4.413925053,-1.914180033,-11.47330119,-4.205181593,-2.625656578
8.264326899,4.275865896,7.172611048,8.00441866,5.675296279,5.211695406,5.771960638,44.95614313,7.299688737,3.809438716,8.088568341,9.781617075,8.418371645,4.446616879,7.156859054,6.213913529,10.6339183,-1.11198297,7.386818504,-3.768425529,4.53083962,10.29885902,3.608445143,9.709891567,4.933268763,7.04838573,0.481690262,7.255051963,12.29252101,-3.022905052,7.22802556,0.117044568,8.690410432,9.812111911,11.29354216,10.10634945,1.583750298,5.99534002,5.344584264,5.665987072,9.491810248,2.532128874,13.34743514,5.850909212,15.11263827
0.34510869,-1.963564884,-2.794717389,-16.37163273,-8.627770648,-3.143013459,-7.506970196,-9.889193485,-2.275393729,2.907698236,-1.892751229,4.958882506,-2.939751167,-3.224096527,-3.569170715,-6.556271077,0.006489125,-10.85311699,1.269216385,-6.281326381,-3.162947305,-25.21644113,-8.619022808,0.02877366,-0.018405652,-0.878731165,3.121847048,-6.767270219,-5.861259049,-15.36269393,-0.781096983,-13.88923203,6.550365741,-0.950218858,-3.512356849,-0.996760427,-4.779589966,-8.128597542,-3.547569307,1.394626163,-5.40373634,-3.595486396,0.22083719,0.827396662,-3.017921483
-1.712678106,-7.01046937,-5.104831295,0.279853291,-4.859170169,-4.993338668,1.20153804,-3.829707036,-3.95352114,0.143457535,-2.739326593,-1.174707576,-3.286687266,0.9292305,-5.673485597,5.148805693,-2.679904442,-1.224152708,-1.771518957,-1.663825969,-3.482238502,-1.816761213,2.356087202,-0.113030266,-2.359381592,-6.094780692,2.955566302,-10.53219897,-5.65766726,12.26237439,2.520447798,4.122566392,-6.976489359,-2.112724431,-1.571782363,0.312167547,2.41533992,2.23826503,-7.681949321,0.65394247,0.634996285,0.692092516,5.010604687,3.066284657,5.826500173
-5.322483715,-2.451435866,-3.389427286,-2.27642294,1.621061783,-7.318376549,0.896467052,3.60704888,-6.03569552,-7.585750988,-2.800579852,-2.536492183,-4.553564508,-7.51703431,-7.780091387,-2.573216729,-8.86171711,-7.0812003,-9.51896942,-0.528594165,-13.56475181,-21.19935015,-10.97948542,-3.77004257,-7.907933397,-5.354529104,-4.533662264,-3.739836229,1.54319315,-17.09025736,-7.66577789,-10.01886365,-11.44212419,-14.046638,-5.601133593,-8.232227308,-6.889495463,-7.582355126,4.112506138,2.472474314,-9.013687748,-4.961752751,2.361802172,-8.534936596,-8.226129318
-0.252476409,3.806167228,0.908818337,4.950907063,8.435942644,6.236473576,1.674317643,8.299676563,-0.894140024,-0.76399319,-1.530387556,-7.171205426,-1.080518669,-1.835410025,-3.637259727,-7.426407055,-2.605732584,4.298961463,-1.240482361,-10.10279731,-5.247052943,-10.14876103,5.636436904,-6.444003972,1.232365824,1.743961989,-2.37360861,0.281093068,3.456227051,5.341192624,-2.430649312,7.883488981,1.969305665,-2.329135233,-2.368188045,-2.778339803,-7.442189589,2.30905737,4.449186365,-1.995474152,3.359842914,-0.398545569,7.144312526,-0.943470595,5.591584752
6.779276929,9.97801834,11.16916542,19.29986384,15.1516954,30.46181416,10.26828378,-3.51971823,4.773642055,4.644899085,7.880560943,7.739325063,6.016451156,4.393318302,7.918050858,14.33380079,9.808883391,17.38539369,11.20376347,17.4206696,7.734276687,23.82754528,13.07639192,5.492978437,7.308084602,5.616715107,6.575999605,17.91203912,15.71638803,7.74119611,-0.290999993,6.78771047,7.717346884,12.22955856,14.02853407,4.81605225,13.00959641,5.160046823,7.504224175,12.63722001,11.58812663,13.14458396,0.805883124,12.60800308,15.46720243
0.457984616,6.740211467,-0.228894029,6.089637793,13.52070709,10.36455306,2.749421417,3.926820154,3.427200323,-0.43794316,0.214526467,1.612111257,1.925711654,3.094682494,5.207084919,3.282117444,1.221625779,-7.774878733,4.701407587,4.325168598,2.835877132,3.128127787,-3.790223265,-0.199796791,2.176733999,7.841264561,2.227533967,4.207287713,4.48037952,13.30763944,2.486495065,-1.343507113,-10.53887427,-1.199667932,-0.480016067,4.613928223,0.439336105,5.517945705,0.712860142,-2.578699664,0.506104502,-3.219659214,2.133226618,2.823041493,2.457736915
1.807971168,-3.428836034,-7.845365135,-11.48600136,-6.267820013,-13.66158221,-6.212741793,0.300924754,-0.492942118,2.378096105,1.264090214,2.1535807,0.300556103,-0.061090356,-2.462760558,-2.940904069,-0.568158044,-8.119548379,-6.375825607,-5.635818425,-3.513578064,11.41028896,1.300306449,-0.101055133,-2.382963544,-2.486554997,1.561359094,-9.422702835,-13.36068769,-5.601096496,-4.607377407,-6.98256789,15.73018384,1.179477948,-4.712684808,-1.062389118,1.85748762,2.830568192,0.199160779,-7.393619984,-4.382860362,4.51587186,-1.379331953,-2.414806502,-0.239804871
0.209656254,0.405564049,1.10390918,9.414925044,10.96831684,19.45271747,6.26776066,2.987318742,-3.637521996,-11.65728083,-6.277762369,-1.060738201,-5.741709107,-0.653007138,-9.895401097,-2.279870374,-5.694283725,-2.540819549,-7.939454122,-2.182055492,-9.064587407,-25.14712808,2.046055653,-0.807813847,-4.46876537,-2.040889524,-4.260229354,7.649496371,1.908169845,-5.722321246,-1.529799217,3.56057151,-3.834234023,-1.173651022,4.06584324,-2.489226,1.278850667,5.496593404,1.880498275,4.160763245,4.316885012,4.599790933,8.979260964,0.081289814,3.463255552
3.751564249,3.392840625,-0.278978213,-5.865882678,5.5196508,9.945047984,2.910553621,-0.280446389,2.723074661,3.990494834,4.786173131,1.532718873,5.534461918,2.417429157,6.474084719,5.721846269,7.393035826,3.010311279,8.299944462,8.198314467,4.229960414,6.347880414,8.163299514,5.162429626,3.676466502,-0.516012833,4.318832906,8.802712908,-5.808781063,20.78684289,5.732810687,8.242473558,5.599052169,3.66872753,6.06360347,6.440584139,5.631303423,5.564253959,7.245640409,-0.876133314,0.189732375,2.063421387,3.793331256,8.1198487,10.45370672
0.109760626,0.316476405,1.365995341,9.511020697,-4.411993417,0.859792543,-4.15708965,-2.237157087,0.134056048,5.420907338,2.959465362,-0.730740213,-0.548958076,-0.6736256,1.271087267,0.189706514,1.962956992,1.786708612,2.387434397,-10.26775896,0.679902049,0.216004295,5.613069133,-1.482183805,1.51665769,2.382424509,-6.31127202,-7.714287021,1.353855408,1.728748059,-3.486314376,3.961372304,-2.411386759,9.096623825,3.135397448,0.345964192,1.117433957,-0.768609181,3.623512619,2.280023166,-2.022502968,-1.696446037,0.005173602,-2.635805738,2.099446729
0.051759688,1.127299203,-3.386509719,-0.458806769,0.083284398,0.291224418,-0.476926999,5.281311845,0.95902446,-2.075914952,1.102129029,4.056826946,1.261655034,0.773196202,1.367358662,0.378621533,0.336686519,-1.528448275,5.249922096,2.475653384,-2.617554419,-5.3764659,-0.921257718,3.542207915,1.976503102,4.279103782,-4.135456696,5.81382665,-0.904882502,-1.208747683,-3.93615707,-5.10273024,7.415455038,4.520791234,1.309658178,1.683199854,-0.971618528,1.603839014,-3.565007485,-2.99814258,1.590606287,-5.667200535,1.147280032,2.401005144,-0.029905303
-1.936766287,-0.876320451,4.93807793,-1.323880139,-1.136489579,13.96746223,7.83129331,-0.85983337,-5.190422403,-5.361537759,-2.359297021,-8.610361387,-0.672896168,-5.466225389,3.232367942,-1.335991503,-1.5571856,3.338538312,4.034758604,4.47046976,1.661096599,3.512741328,-5.420566849,-6.732858712,-5.150393525,-0.745797737,-6.272202599,-1.028036829,-0.808778792,8.456198911,-6.918952924,-2.142850337,-0.220424639,-2.485676203,-3.692147041,1.277398139,-0.535356162,-1.614298631,-2.327198452,-0.195294867,-4.079417521,-2.799674718,-0.775725315,-2.166317423,-5.769338663
3.575363425,2.389603804,-12.75997665,-8.361497992,3.469063926,-11.23229515,-4.869546253,-9.085316497,0.312907266,1.199406221,-3.399717515,-5.189698206,-1.803394521,-2.491895038,-8.518086578,-7.08782998,-3.734527385,-7.515818491,-1.817040758,-10.68439785,-3.61534633,9.820293546,-1.768022281,-2.984384516,0.132438232,-0.089821313,-7.309913835,-8.021685566,-15.05787062,-33.5540641,-4.549262308,-3.824797623,-1.574941195,-3.612153102,-2.629022247,-2.447635459,-7.493411138,3.562223843,-1.52682483,-8.736152949,2.159155524,-11.07777171,-13.35767676,0.324409963,-2.906258997
1.800213801,1.768511155,0.538544677,7.89692646,0.09082664,0.880164172,-0.354672144,-2.749068269,4.071590614,4.416556963,3.674198191,1.968998345,5.501290451,4.147793437,8.185943354,5.753491486,6.906006818,8.070240279,4.125411333,3.39784597,12.9455838,1.378185899,2.594207423,5.503123365,4.354275517,3.336814858,4.945583724,5.334539799,2.274467183,6.21137876,-0.219067577,6.790830663,0.853609033,-4.617772237,0.857263285,0.926046928,-0.144188625,14.12097526,2.008271179,0.420340554,-1.79743855,0.782074426,3.809063405,2.50263542,-2.72353633
1.993853336,3.704987778,2.128700174,3.475133133,9.048063699,10.67134388,4.61262981,18.34689016,1.21309773,0.42411206,1.645704943,0.022874613,0.526449636,3.934832763,2.709949493,-0.729965868,3.044251049,10.38062066,5.371345069,2.209597692,-2.559083922,-7.953353789,6.829196566,-0.747243387,5.636530029,6.523363358,4.365143404,2.749221428,3.511758628,-1.972358715,0.776947217,1.137022507,21.61473044,9.345575328,7.638962825,3.643807303,4.273917467,-0.057309547,3.665269587,3.018836581,8.272330152,5.669846776,0.062670624,4.188773533,8.747649648
3.856030331,-1.622731225,3.322336802,-2.89612404,-2.189891172,4.327163754,2.976987686,0.817250874,1.941461674,-0.441708197,3.615874243,1.852575263,0.290476377,1.473747076,0.44255769,1.436020379,0.640845948,5.06187207,-0.095010325,2.421499942,-0.391715769,3.050049105,5.03424001,3.331944155,-0.163958523,-2.584754442,-0.538819032,1.712755405,5.413556461,11.17422218,4.169937711,1.938466764,5.322312349,2.800074434,3.016574683,1.048190431,5.829146946,0.467118186,0.604858678,1.716699935,2.383934182,-1.102655858,0.571808602,3.696131317,-0.146014485
0.078406085,0.43312265,9.755532028,4.976121541,-1.293715697,-4.554944232,7.577831746,12.75279199,1.606097989,3.692478428,5.50570431,2.998912877,6.250108832,2.974384073,11.11512353,7.274050797,4.426252951,1.326423433,3.411254463,0.712657776,9.233757786,1.556346294,1.611268341,4.791233322,4.06647802,-2.394609866,2.448535656,-0.165703916,1.380531283,-6.753641975,0.413798697,-1.408163271,-0.386585728,4.043117489,5.205005848,-0.2961703,5.916107421,-2.605585598,3.983298911,3.128613832,2.155782251,1.546760193,4.135890159,2.53582818,-5.962527017
0.962798637,-2.184755296,0.774816548,-1.317766772,-2.773929236,-0.114199209,-1.061453483,2.504424227,1.960312293,3.474359354,4.164751269,3.221672494,5.330044921,3.704215729,4.51417475,0.069393245,2.927989625,11.35051245,9.551677791,5.168209116,2.207621542,11.19749991,4.588207844,6.729824028,4.663596069,0.103083882,7.653612485,5.389037878,11.61214452,-1.642292577,0.458036978,-1.364196821,-1.619014979,5.505629428,0.88441363,0.931532566,1.812001727,1.796905488,0.000106754,3.748966895,0.183498364,5.590441416,5.422978843,-0.818051935,0.760909574
1.250386478,-0.299358004,0.299819331,5.548532384,6.226790665,-5.115995279,0.616156411,5.870421052,4.521827146,1.821902131,5.106669124,5.399142168,5.315064675,5.452970363,4.559383311,10.22859038,4.727266178,0.121467823,9.484170847,6.045955008,5.676209947,13.91477249,11.39776334,7.573515758,3.113871714,5.28666095,6.102111714,1.917200502,2.921454644,7.312184405,-0.619740196,-2.126682284,0.828782689,6.448267553,7.966979632,2.905657319,1.641927316,2.275947066,1.12798517,1.354595934,3.644830819,2.507139818,0.030811377,-4.042282683,1.641418168
0.466185393,2.979921761,5.762833273,-1.989048073,3.411227992,-1.855458824,-1.449409702,-3.609513821,-2.098384062,-1.821321374,-1.682707762,-3.380748393,-1.341103159,-0.332146149,-1.468405366,-6.017768994,-1.187338492,1.702902363,1.385758095,-0.947941818,1.074733517,5.41366085,-6.937754155,-0.782203043,0.655951786,-0.974136326,0.639952369,-3.894406173,3.893395268,-2.562867634,6.440572662,-8.06076449,3.28362732,4.670470641,0.847243264,0.920068861,-0.942309587,-6.316481326,0.993570084,-0.403127052,0.990202388,-1.347242245,3.095174648,2.761427276,5.120763687
1.889052285,3.852113737,4.10160547,2.938646275,5.241319283,10.81453957,8.710503086,-6.988163207,2.431580885,0.365609927,6.689721656,8.348858646,2.683936724,0.721806249,4.54781085,5.269421226,1.676248191,6.574864771,8.795258711,6.109378815,7.462134024,0.902018517,10.57392396,2.089269705,0.653814695,11.82752488,4.31982749,6.667312005,5.927324134,3.123432939,-2.046853147,5.3453175,2.73732023,11.46105571,3.033951283,1.875687529,7.55613822,-7.060161865,2.600621088,-0.023733207,5.111302029,2.113135809,0.498382426,4.298480059,2.805217242
0.150287895,0.003295688,0.804721574,2.373344195,8.351188937,6.166128328,5.254157889,10.98264067,-0.934499135,-0.949307339,-0.225461019,-1.383438078,0.878845189,-1.031947311,-1.34749996,4.863912481,0.065370205,6.522036785,1.390189521,1.626479631,1.65408723,0.952375318,-2.847380675,-0.186358751,1.347949922,2.261826235,3.421095015,3.755141786,4.392281247,1.742035817,-14.57574477,-6.780607566,4.155956634,4.549300791,-2.663496073,-0.223852543,-0.928340919,-13.67999035,4.35678191,0.956127844,-0.875909356,-2.515914472,-0.471814349,-0.367148865,-2.571523812
1.859973107,3.578416282,-3.764453647,0.560215025,-0.455691359,4.059318012,1.71319693,10.1568556,3.137534993,6.242389635,2.226440154,1.760269882,4.150311513,1.811952609,0.668624835,2.197870394,5.37535029,-3.971589534,1.768026187,1.54858957,3.720395591,-14.15950366,-3.375607591,0.864797478,2.894206154,3.803890815,-0.538362565,-6.519858327,-9.701156951,-3.078096853,3.855137671,-5.640732679,-3.9569244,2.405524441,1.904144711,1.905117443,-3.867971331,3.809432671,2.809409801,0.389394209,-1.521456028,3.090311877,-0.395816484,-1.212729423,-0.430567941
